mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_epsilon,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
11.027088260650634,0.08074085581461705,4.395713138580322,0.07641541516779408,1,10,scale,rbf,"{'C': 1, 'epsilon': 10, 'gamma': 'scale', 'kernel': 'rbf'}",0.16468202488889894,0.1489386260414698,0.1632700588264625,0.16002068817605064,0.14230349865660052,0.15584297931789648,0.008737632616213964,89
7.356085872650146,0.11164627424486745,2.471227025985718,0.039438711284174977,1,50,scale,rbf,"{'C': 1, 'epsilon': 50, 'gamma': 'scale', 'kernel': 'rbf'}",0.15866692402268057,0.1468480379517647,0.15854076853721244,0.15706881469717515,0.14246417904451292,0.15271774485066916,0.006750129144011025,90
3.3467555046081543,0.04368343591911791,1.2480166912078858,0.026794658074475262,1,100,scale,rbf,"{'C': 1, 'epsilon': 100, 'gamma': 'scale', 'kernel': 'rbf'}",0.11912392427674678,0.12365235538837682,0.12360179746541278,0.11682204430453291,0.11708470022029493,0.12005696433107285,0.003021996163814904,91
15.496819305419923,0.0772888962590009,6.07889232635498,0.05737457599922141,1,0.1,auto,rbf,"{'C': 1, 'epsilon': 0.1, 'gamma': 'auto', 'kernel': 'rbf'}",0.05658642377711032,0.03980890028524009,0.052382666094581976,0.05807180477954166,0.04503563338620653,0.050377085664536116,0.006957076822478241,92
14.984062671661377,0.18274388608715558,5.700596141815185,0.08119248252803117,1,0.5,auto,rbf,"{'C': 1, 'epsilon': 0.5, 'gamma': 'auto', 'kernel': 'rbf'}",0.056641459396646,0.039790703347032275,0.052322639105663704,0.05798427923679039,0.044815181671786886,0.05031085255158385,0.0069840000424432926,93
14.508035564422608,0.29607387061779306,6.222581577301026,0.1687491686860291,1,1,auto,rbf,"{'C': 1, 'epsilon': 1, 'gamma': 'auto', 'kernel': 'rbf'}",0.05660514286215146,0.039796651253188986,0.05240394218639266,0.0578920817085502,0.044468761766623954,0.050233315955381455,0.007016018020609902,94
14.657892417907714,0.21654853913630345,6.218175077438355,0.08637523094708592,1,5,auto,rbf,"{'C': 1, 'epsilon': 5, 'gamma': 'auto', 'kernel': 'rbf'}",0.05636015893747881,0.03910389861649943,0.05239843712443937,0.057749946267489416,0.04386309818542278,0.04989510782626596,0.00724703203938805,95
14.184342908859254,0.3098240841657822,5.530172634124756,0.06371470735828294,1,10,auto,rbf,"{'C': 1, 'epsilon': 10, 'gamma': 'auto', 'kernel': 'rbf'}",0.05483796896592408,0.03761780990261654,0.050924365386007864,0.056663884005645704,0.04282244506966826,0.04857329466597249,0.007257082484824771,96
8.62274899482727,0.08404256422294319,3.5158127307891847,0.024862484231382494,1,50,auto,rbf,"{'C': 1, 'epsilon': 50, 'gamma': 'auto', 'kernel': 'rbf'}",0.043615128686469884,0.028160764497813573,0.04103489287197781,0.04658263007557539,0.034245501002088785,0.03872778342678509,0.006673233973651109,97
4.215954971313477,0.07322396275551223,1.7530871868133544,0.04594485476695565,1,100,auto,rbf,"{'C': 1, 'epsilon': 100, 'gamma': 'auto', 'kernel': 'rbf'}",0.03177286251127731,0.029514861936189685,0.03176036535278359,0.030455897435983426,0.030312980863695826,0.03076339361998597,0.0008796859664824331,98
3.6105502128601072,0.08344409843964923,1.3522354125976563,0.03135313737997651,0.1,100,scale,rbf,"{'C': 0.1, 'epsilon': 100, 'gamma': 'scale', 'kernel': 'rbf'}",0.02149216166679435,0.019866278765922396,0.022048347575899796,0.020852660541559986,0.02065465165830871,0.020982820041697048,0.0007437846759702815,99
13.011180591583251,0.09922678361196619,4.529639625549317,0.04685783268282805,0.1,0.1,scale,rbf,"{'C': 0.1, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'rbf'}",0.023848722139627077,0.007541134587953691,0.01941417775944576,0.027884740635477523,0.014101770900111665,0.018558109204523145,0.007168572706392579,100
12.776215744018554,0.4881409573101946,4.538376569747925,0.05478351224044736,0.1,0.5,scale,rbf,"{'C': 0.1, 'epsilon': 0.5, 'gamma': 'scale', 'kernel': 'rbf'}",0.023824721557286876,0.007554062143224405,0.01928601843225297,0.027677185672038696,0.014182854716740967,0.018504968504308782,0.0070942567902287385,101
11.809986639022828,0.06828072185516566,4.57274317741394,0.05441813423659458,0.1,1,scale,rbf,"{'C': 0.1, 'epsilon': 1, 'gamma': 'scale', 'kernel': 'rbf'}",0.023966368243891756,0.007286459717928628,0.019171432311810732,0.027706178129946357,0.0138535091273434,0.018396789506184175,0.007243836275684649,102
11.209890842437744,0.23311212370495854,4.466728448867798,0.05839177372742528,0.1,5,scale,rbf,"{'C': 0.1, 'epsilon': 5, 'gamma': 'scale', 'kernel': 'rbf'}",0.023663529115336313,0.007665156741005763,0.018839179926413818,0.027231495550786744,0.01399971889035001,0.01827981604477853,0.006934263394809533,103
10.864895677566528,0.2342459809943106,4.247023963928223,0.06501517060677722,0.1,10,scale,rbf,"{'C': 0.1, 'epsilon': 10, 'gamma': 'scale', 'kernel': 'rbf'}",0.023181695123946966,0.007046432030602401,0.018050182819221106,0.026652361982685835,0.01282057401346215,0.01755024919398369,0.007035788177951108,104
8.191826868057252,0.05145450493877569,2.696177339553833,0.013505885614419021,0.1,50,scale,rbf,"{'C': 0.1, 'epsilon': 50, 'gamma': 'scale', 'kernel': 'rbf'}",0.01839485854260725,0.005158534682257576,0.016476379523298945,0.02283180646337646,0.010861980006136807,0.014744711843535407,0.006143187159068136,105
4.375046491622925,0.05670213916239909,1.8236615657806396,0.012069570406194465,0.1,100,auto,rbf,"{'C': 0.1, 'epsilon': 100, 'gamma': 'auto', 'kernel': 'rbf'}",0.003444530364131393,0.0010593249388288761,0.0032592843417368345,0.002951058786276106,0.002757969852572706,0.002694433656709183,0.0008514898932412618,106
8.916515970230103,0.0846193703402916,3.6527474880218507,0.017662328533906885,0.1,50,auto,rbf,"{'C': 0.1, 'epsilon': 50, 'gamma': 'auto', 'kernel': 'rbf'}",-0.010108245515790815,-0.02352767641577569,-0.01249182480136568,-0.005349533872447854,-0.015520147790470507,-0.013399485679170108,0.006058634987520815,107
15.936939764022828,0.07853206625415428,5.99016923904419,0.05857250661217231,0.1,0.1,auto,rbf,"{'C': 0.1, 'epsilon': 0.1, 'gamma': 'auto', 'kernel': 'rbf'}",-0.010208660199462205,-0.0259616942194536,-0.015146838163863752,-0.005903973059526724,-0.01745798248817021,-0.014935829626095298,0.006810228094871987,108
15.366267585754395,0.11424248103581966,6.010569429397583,0.03969198276378325,0.1,0.5,auto,rbf,"{'C': 0.1, 'epsilon': 0.5, 'gamma': 'auto', 'kernel': 'rbf'}",-0.010089133767174463,-0.02626469435089107,-0.015154058454360353,-0.005726719926557822,-0.017699993400821512,-0.014986919979961044,0.0069902290696860795,109
15.116501665115356,0.1093839788539068,6.085911607742309,0.011535469408360113,0.1,1,auto,rbf,"{'C': 0.1, 'epsilon': 1, 'gamma': 'auto', 'kernel': 'rbf'}",-0.010249378346768312,-0.025705216760159466,-0.0152607703880554,-0.005941940540190593,-0.017806182061436138,-0.014992697619321982,0.006740339835423586,110
14.772644138336181,0.15601818969302378,5.808620023727417,0.04298212479385908,0.1,5,auto,rbf,"{'C': 0.1, 'epsilon': 5, 'gamma': 'auto', 'kernel': 'rbf'}",-0.010063940959803785,-0.025758826042733274,-0.015427684244595063,-0.006023518526233618,-0.017871107086039784,-0.015029015371881106,0.006769286470057613,111
13.829212331771851,0.05238965965507077,5.5581859111785885,0.04000511610800419,0.1,10,auto,rbf,"{'C': 0.1, 'epsilon': 10, 'gamma': 'auto', 'kernel': 'rbf'}",-0.01047513892475016,-0.025585083855670154,-0.015594813573030386,-0.006370576897087199,-0.018155647538407926,-0.015236252157789166,0.006588143141037333,112
